"AX","M","El","Z","E","DE","J","Thalf","DThalf"
"35CL",35,"CL","17",0,NA,"3/2+",NA,NA
"36P",36,"P","15",424.9,2,"(1+)",NA,NA
"36P",36,"P","15",1303.1,2,"1+",NA,NA
"36P",36,"P","15",1346.3,3,NA,NA,NA
"36P",36,"P","15",2281,3,"1+",NA,NA
"36S",36,"S","16",3290.9,3,"2+",NA,NA
"36S",36,"S","16",4192.7,5,"3-",NA,NA
"36S",36,"S","16",4575.2,7,"2+",NA,NA
"36S",36,"S","16",5021.5,3,"4-",NA,NA
"36S",36,"S","16",5206.1,3,"5-",NA,NA
"36S",36,"S","16",5251.2,10,"3-",NA,NA
"36S",36,"S","16",5830.9,7,"3-",NA,NA
"36S",36,"S","16",6514.4,4,"4+",NA,NA
"36S",36,"S","16",7271.9,3,"(3-,4-,5-)",NA,NA
"36AR",36,"AR","18",0,NA,"0+","STABLE",NA
"37SI",37,"SI","14",717,NA,"(3/2+)",NA,NA
"37SI",37,"SI","14",1270,NA,"(5/2+)",NA,NA
"37CL",37,"CL","17",0,NA,"3/2+",NA,NA
"37CL",37,"CL","17",3086.33,19,"5/2+",NA,NA
"37CL",37,"CL","17",3103.51,20,"7/2-",NA,NA
"37CL",37,"CL","17",3627.2,10,NA,NA,NA
"37CL",37,"CL","17",3708,4,NA,NA,NA
"37CL",37,"CL","17",3741.27,10,"5/2-",NA,NA
"37CL",37,"CL","17",4009.84,7,"9/2-",NA,NA
"37CL",37,"CL","17",4016.3,8,NA,NA,NA
"37CL",37,"CL","17",4176.6,11,NA,NA,NA
"37CL",37,"CL","17",4272.59,10,"7/2-",NA,NA
"37CL",37,"CL","17",4396.35,20,"5/2",NA,NA
"37CL",37,"CL","17",4460.4,11,NA,NA,NA
"38S",38,"S","16",1292.3,4,"2+",NA,NA
"38S",38,"S","16",3516.5,7,"(1,2,3-)",NA,NA
"38S",38,"S","16",4990.5,11,"(2+)",NA,NA
"38S",38,"S","16",6005.9,11,"(3-)",NA,NA
"38CL",38,"CL","17",0,NA,"2-",NA,NA
"38CL",38,"CL","17",1692.68,8,"(1,2)-",NA,NA
"38CL",38,"CL","17",1745.81,4,"0-,1-",NA,NA
"38CL",38,"CL","17",1941.998,14,"1+",NA,NA
"38CL",38,"CL","17",2751.09,7,"1+",NA,NA
"38AR",38,"AR","18",0,NA,"0+",NA,NA
"38AR",38,"AR","18",2167.65,6,"2+",NA,NA
"38AR",38,"AR","18",3377.5,NA,"0+",NA,NA
"38AR",38,"AR","18",3810.19,6,"3-",NA,NA
"38AR",38,"AR","18",3936.6,NA,"2+",NA,NA
"38AR",38,"AR","18",4565.4,NA,"2+",NA,NA
"39CL",39,"CL","17",1300.43,14,"(5/2+)",NA,NA
"39CL",39,"CL","17",1696.78,15,"5/2-",NA,NA
"39CL",39,"CL","17",1785.3,3,"(7/2-)",NA,NA
"39CL",39,"CL","17",2571.1,23,"(5/2,7/2,9/2)-",NA,NA
"39AR",39,"AR","18",0,NA,"7/2-",NA,NA
"39AR",39,"AR","18",1267.208,8,"3/2-","0.5 NS",NA
"39AR",39,"AR","18",1517.542,8,"3/2+","0.95 NS",5
"39AR",39,"AR","18",2092.749,19,"5/2-",NA,NA
"39AR",39,"AR","18",2342.2,NA,NA,NA,NA
"39AR",39,"AR","18",2358.285,11,"1/2+",NA,NA
"39AR",39,"AR","18",2433.48,3,"3/2-",NA,NA
"39AR",39,"AR","18",2481.5,NA,NA,NA,NA
"39AR",39,"AR","18",2503.419,11,"(3/2,5/2)+",NA,NA
"39AR",39,"AR","18",2523.7,NA,NA,NA,NA
"39AR",39,"AR","18",2631.6,NA,NA,NA,NA
"39AR",39,"AR","18",2651.1,NA,NA,NA,NA
"39AR",39,"AR","18",2755.5,NA,NA,NA,NA
"39AR",39,"AR","18",2829.935,17,"1/2+",NA,NA
"39AR",39,"AR","18",2949.95,10,"(3/2+,5/2)",NA,NA
"39AR",39,"AR","18",3287,NA,NA,NA,NA
"39K",39,"K","19",0,NA,"3/2+",NA,NA
"40S",40,"S","16",903.69,7,"2+",NA,NA
"40S",40,"S","16",2254.79,12,"(4+)",NA,NA
"40S",40,"S","16",3236.1,3,NA,NA,NA
"40S",40,"S","16",3489.46,18,"(1-)",NA,NA
"40S",40,"S","16",3947,3,NA,NA,NA
"40S",40,"S","16",4138.3,20,"(1-,2-,3-)",NA,NA
"40S",40,"S","16",4724.61,23,NA,NA,NA
"40S",40,"S","16",5009.4,4,"(1-,2-,3-)",NA,NA
"40S",40,"S","16",NA,NA,NA,NA,NA
"40CL",40,"CL","17",0,NA,"2-",NA,NA
"40CL",40,"CL","17",889.02,10,"1+",NA,NA
"40CL",40,"CL","17",1292.75,11,"(1+)",NA,NA
"40CL",40,"CL","17",1998.02,21,"(1+)",NA,NA
"40CL",40,"CL","17",2306.23,13,"1+",NA,NA
"40AR",40,"AR","18",0,NA,"0+","STABLE",NA
"40AR",40,"AR","18",1460.78,5,"2+",NA,NA
"40AR",40,"AR","18",2524.03,12,"2+",NA,NA
"40AR",40,"AR","18",2892.7,22,"4+",NA,NA
"40AR",40,"AR","18",3207.89,14,"2+",NA,NA
"40AR",40,"AR","18",3511.18,25,"2+",NA,NA
"40AR",40,"AR","18",3680.53,14,"3-",NA,NA
"40AR",40,"AR","18",3918.82,13,"2+",NA,NA
"40AR",40,"AR","18",3941.91,20,NA,NA,NA
"40AR",40,"AR","18",4082.6,17,"3-",NA,NA
"40AR",40,"AR","18",4178.9,3,NA,NA,NA
"40AR",40,"AR","18",4301.01,23,"(3)-",NA,NA
"40AR",40,"AR","18",4324.5,3,"2+",NA,NA
"40AR",40,"AR","18",4359.5,9,NA,NA,NA
"40AR",40,"AR","18",4481,3,"1-",NA,NA
"40AR",40,"AR","18",4562.28,17,"(1,3)-",NA,NA
"40AR",40,"AR","18",4582,8,"(3-)",NA,NA
"40AR",40,"AR","18",4737.8,4,NA,NA,NA
"40AR",40,"AR","18",4769,3,"1-",NA,NA
"40AR",40,"AR","18",5165.7,7,"(2)+",NA,NA
"40AR",40,"AR","18",5269.6,3,"(1-,3-)",NA,NA
"40AR",40,"AR","18",5310,10,"(2+)",NA,NA
"40AR",40,"AR","18",5400.5,8,"1-",NA,NA
"40AR",40,"AR","18",5609.4,8,"(1,2,3)",NA,NA
"40AR",40,"AR","18",5629.4,10,NA,NA,NA
"40AR",40,"AR","18",5717.8,10,NA,NA,NA
"40AR",40,"AR","18",5880.1,4,"1-",NA,NA
"40AR",40,"AR","18",5905.9,7,"(1-)",NA,NA
"40AR",40,"AR","18",5950.5,10,"(1,2)",NA,NA
"40AR",40,"AR","18",6053.6,8,"1(-)",NA,NA
"40AR",40,"AR","18",6133.5,10,NA,NA,NA
"40AR",40,"AR","18",6208.5,8,"(1,2)",NA,NA
"40AR",40,"AR","18",6276.7,10,"(1-,2-,3-)",NA,NA
"40AR",40,"AR","18",6338.7,11,"1(-)",NA,NA
"40AR",40,"AR","18",6476.1,8,"1(-)",NA,NA
"40AR",40,"AR","18",6651.7,8,NA,NA,NA
"40CA",40,"CA","20",0,NA,"0+","STABLE",NA
"41AR",41,"AR","18",167.1,9,"5/2-","315 PS",15
"41AR",41,"AR","18",516.02,15,"3/2-","0.26 NS",8
"41AR",41,"AR","18",1033.89,16,"3/2+",NA,NA
"41AR",41,"AR","18",1353.63,11,"3/2-","0.40 PS",6
"41AR",41,"AR","18",1567,NA,NA,NA,NA
"41AR",41,"AR","18",1867.77,14,"1/2+","46 PS",NA
"41AR",41,"AR","18",2035,10,NA,NA,NA
"41AR",41,"AR","18",2363,NA,NA,NA,NA
"41AR",41,"AR","18",2842,NA,NA,NA,NA
"41AR",41,"AR","18",2889,NA,"(9/2)+",NA,NA
"41AR",41,"AR","18",3237,NA,NA,NA,NA
"41AR",41,"AR","18",3293,NA,NA,NA,NA
"41AR",41,"AR","18",3922,NA,NA,NA,NA
"41AR",41,"AR","18",4084,NA,NA,NA,NA
"41AR",41,"AR","18",4148,NA,NA,NA,NA
"41AR",41,"AR","18",4359,NA,NA,NA,NA
"41AR",41,"AR","18",4439,NA,NA,NA,NA
"41AR",41,"AR","18",4553,NA,NA,NA,NA
"41AR",41,"AR","18",4683,NA,NA,NA,NA
"41K",41,"K","19",0,NA,"3/2+",NA,NA
"41K",41,"K","19",1293.64,4,"7/2-","6.7 NS",5
"41K",41,"K","19",1677,3,"7/2+",NA,NA
"42CL",42,"CL","17",1267.48,7,"1+",NA,NA
"42CL",42,"CL","17",1385.68,18,NA,NA,NA
"42CL",42,"CL","17",1710.91,8,NA,NA,NA
"42CL",42,"CL","17",2123.28,9,"1+",NA,NA
"42CL",42,"CL","17",2241.16,25,"(1+)",NA,NA
"42CL",42,"CL","17",2403.1,4,NA,NA,NA
"42CL",42,"CL","17",3029.76,12,"1+",NA,NA
"42AR",42,"AR","18",0,NA,"0+",NA,NA
"42AR",42,"AR","18",1207.7,6,"2+",NA,NA
"42AR",42,"AR","18",2413.4,8,"(4+)",NA,NA
"42AR",42,"AR","18",2485,7,"2+",NA,NA
"42AR",42,"AR","18",2511,NA,NA,NA,NA
"42AR",42,"AR","18",3013.1,10,"(1,2+)",NA,NA
"42AR",42,"AR","18",3094.9,9,"4+",NA,NA
"42AR",42,"AR","18",3556,NA,"2+",NA,NA
"42AR",42,"AR","18",3846,NA,NA,NA,NA
"42AR",42,"AR","18",4012.9,7,NA,NA,NA
"42AR",42,"AR","18",4045.1,7,NA,NA,NA
"42AR",42,"AR","18",4057,NA,NA,NA,NA
"42AR",42,"AR","18",4131,NA,NA,NA,NA
"42AR",42,"AR","18",4181,NA,NA,NA,NA
"42AR",42,"AR","18",4196,NA,NA,NA,NA
"42AR",42,"AR","18",4266,NA,NA,NA,NA
"42AR",42,"AR","18",4313,NA,NA,NA,NA
"42AR",42,"AR","18",4352,NA,NA,NA,NA
"42AR",42,"AR","18",4416.5,6,NA,NA,NA
"42AR",42,"AR","18",4527,NA,NA,NA,NA
"42AR",42,"AR","18",4566,NA,NA,NA,NA
"42AR",42,"AR","18",4607,NA,NA,NA,NA
"42AR",42,"AR","18",4619,NA,NA,NA,NA
"42AR",42,"AR","18",4633,NA,"(3-)",NA,NA
"42AR",42,"AR","18",4735,NA,NA,NA,NA
"42AR",42,"AR","18",4812,NA,NA,NA,NA
"42AR",42,"AR","18",4827,NA,NA,NA,NA
"42AR",42,"AR","18",4902,NA,NA,NA,NA
"42AR",42,"AR","18",4936,NA,NA,NA,NA
"42AR",42,"AR","18",4941,NA,NA,NA,NA
"42AR",42,"AR","18",5015,NA,NA,NA,NA
"42AR",42,"AR","18",5260,NA,NA,NA,NA
"42AR",42,"AR","18",5282,NA,NA,NA,NA
"42AR",42,"AR","18",5297,NA,NA,NA,NA
"42AR",42,"AR","18",5506,NA,NA,NA,NA
"42AR",42,"AR","18",5529,NA,NA,NA,NA
"42AR",42,"AR","18",5792,NA,NA,NA,NA
"42AR",42,"AR","18",6412,NA,NA,NA,NA
"42AR",42,"AR","18",7648,NA,NA,NA,NA
"42K",42,"K","19",0,NA,"2-",NA,NA
"42CA",42,"CA","20",0,NA,"0+",NA,NA
"42CA",42,"CA","20",1524.6,3,"2+",NA,NA
"42CA",42,"CA","20",1837.2,4,"0+","0.33 NS",2
"42CA",42,"CA","20",2424.3,4,"2+",NA,NA
"42CA",42,"CA","20",3445.4,7,"3-",NA,NA
"43AR",43,"AR","18",0,NA,"5/2(-)",NA,NA
"43AR",43,"AR","18",1381.73,7,NA,NA,NA
"43AR",43,"AR","18",1441.43,11,NA,NA,NA
"43AR",43,"AR","18",1793.77,11,"(3/2+)",NA,NA
"43AR",43,"AR","18",1816.65,23,NA,NA,NA
"43AR",43,"AR","18",2344.4,8,NA,NA,NA
"43AR",43,"AR","18",2390.47,15,NA,NA,NA
"43AR",43,"AR","18",2520.35,13,NA,NA,NA
"43AR",43,"AR","18",2798.4,5,NA,NA,NA
"43AR",43,"AR","18",3374.8,5,NA,NA,NA
"43AR",43,"AR","18",3395.8,3,NA,NA,NA
"43AR",43,"AR","18",3425.5,5,NA,NA,NA
"43AR",43,"AR","18",3549.4,7,NA,NA,NA
"43AR",43,"AR","18",4009.2,3,NA,NA,NA
"43AR",43,"AR","18",4247.02,18,"(3/2+)",NA,NA
"43AR",43,"AR","18",4289,5,NA,NA,NA
"43AR",43,"AR","18",4550.8,4,NA,NA,NA
"43K",43,"K","19",0,NA,"3/2+",NA,NA
"43K",43,"K","19",561.32,7,"1/2+",NA,NA
"43K",43,"K","19",738.03,8,"7/2-",NA,NA
"43K",43,"K","19",975.31,6,"3/2-",NA,NA
"43K",43,"K","19",1109.96,7,"3/2+",NA,NA
"43K",43,"K","19",1206.94,10,"(5/2,7/2)+",NA,NA
"43K",43,"K","19",1509.85,9,"7/2+",NA,NA
"43K",43,"K","19",1549.9,9,"3/2+,5/2+",NA,NA
"43K",43,"K","19",1865.73,7,"(3/2,5/2+)",NA,NA
"43K",43,"K","19",2177.72,8,"5/2(+)",NA,NA
"43K",43,"K","19",2189.32,11,"(3/2,5/2,7/2)",NA,NA
"43K",43,"K","19",2345.02,7,"(3/2-)",NA,NA
"43K",43,"K","19",3057,22,"(5/2)+",NA,NA
"43K",43,"K","19",3264.18,10,"(3/2,5/2)+",NA,NA
"43K",43,"K","19",3310.11,9,"(3/2,5/2)+",NA,NA
"43K",43,"K","19",3393.14,20,"(3/2,5/2,7/2)+",NA,NA
"43K",43,"K","19",3455.49,9,"(3/2-)",NA,NA
"43K",43,"K","19",3608.5,12,"(5/2-,7/2-)",NA,NA
"43K",43,"K","19",3646.1,4,"(3/2,5/2,7/2+)",NA,NA
"43K",43,"K","19",3714.29,17,"(3/2+,5/2+)",NA,NA
"43CA",43,"CA","20",0,NA,"7/2-",NA,NA
"43CA",43,"CA","20",372.762,5,"5/2-",NA,NA
"43CA",43,"CA","20",593.394,5,"3/2-",NA,NA
"43CA",43,"CA","20",990.257,5,"3/2+",NA,NA
"43CA",43,"CA","20",1394.473,8,"5/2+",NA,NA
"44K",44,"K","19",0,NA,"2-","22.13 M",19
"44K",44,"K","19",182.71,6,"(1,2,3+)","0.9 NS",NA
"44K",44,"K","19",382.91,9,NA,NA,NA
"44K",44,"K","19",1459.57,6,"(0-,1)",NA,NA
"44K",44,"K","19",1886.13,7,"1+",NA,NA
"44K",44,"K","19",2325.94,18,"1+",NA,NA
"44K",44,"K","19",2574.28,12,"1+",NA,NA
"44CA",44,"CA","20",0,NA,"0+",NA,NA
"44CA",44,"CA","20",1157.018,3,"2+",NA,NA
"44CA",44,"CA","20",1883.515,14,"0+",NA,NA
"44CA",44,"CA","20",2283.113,10,"4+",NA,NA
"44CA",44,"CA","20",3044.24,3,"4+",NA,NA
"44CA",44,"CA","20",3301.25,5,"2+",NA,NA
"44CA",44,"CA","20",3307.864,10,"3-",NA,NA
"44CA",44,"CA","20",3357.2,4,"(2+ TO 4+)",NA,NA
"44CA",44,"CA","20",3580.4,6,NA,NA,NA
"44CA",44,"CA","20",3661.526,10,"1",NA,NA
"44CA",44,"CA","20",3676.08,13,"(1- TO 3-)",NA,NA
"44CA",44,"CA","20",3776.26,12,"2",NA,NA
"44CA",44,"CA","20",4094,6,"(2+ TO 4+)",NA,NA
"44CA",44,"CA","20",4260.3,4,"(2+,3)",NA,NA
"44CA",44,"CA","20",4315.22,14,"(1,2,3)",NA,NA
"44CA",44,"CA","20",4358.43,3,"3-",NA,NA
"44CA",44,"CA","20",4399.1,6,"3-",NA,NA
"44CA",44,"CA","20",4409.17,14,"(1,2,3)-",NA,NA
"44CA",44,"CA","20",4436.7,5,"(1,2+)",NA,NA
"44CA",44,"CA","20",4552.636,23,"(1,2,3)-",NA,NA
"44CA",44,"CA","20",4561.8,6,NA,NA,NA
"44CA",44,"CA","20",4572.6,5,"(1,2,3)",NA,NA
"44CA",44,"CA","20",4649.4,5,"2+",NA,NA
"44CA",44,"CA","20",4824.4,6,"(1,2,3)",NA,NA
"44CA",44,"CA","20",4866.1,11,"(1,2+)",NA,NA
"44CA",44,"CA","20",4884.02,8,"(1,2,3)-",NA,NA
"44CA",44,"CA","20",4892.6,8,NA,NA,NA
"44CA",44,"CA","20",5025.72,21,"3-",NA,NA
"44CA",44,"CA","20",5130.8,7,"(2,3)+",NA,NA
"44CA",44,"CA","20",5162.29,10,"(1,2+)",NA,NA
"44CA",44,"CA","20",5201.1,4,"(1,2,3)-",NA,NA
"44CA",44,"CA","20",5325,5,NA,NA,NA
"44CA",44,"CA","20",5367.5,7,NA,NA,NA
"44CA",44,"CA","20",5560.8,6,"3-",NA,NA
"45AR",45,"AR","18",542.1,6,"(3/2-)",NA,NA
"45AR",45,"AR","18",1339.9,8,"(3/2-)",NA,NA
"45AR",45,"AR","18",1416.1,12,NA,NA,NA
"45AR",45,"AR","18",1734.7,9,NA,NA,NA
"45AR",45,"AR","18",1770.3,8,NA,NA,NA
"45AR",45,"AR","18",2757,12,NA,NA,NA
"45AR",45,"AR","18",3294.8,8,NA,NA,NA
"45AR",45,"AR","18",3949.7,12,NA,NA,NA
"45AR",45,"AR","18",4326.1,9,NA,NA,NA
"45K",45,"K","19",0,NA,"3/2+","17.81 M",61
"45K",45,"K","19",474.45,14,"1/2+",NA,NA
"45K",45,"K","19",1081.38,5,"(5/2-,7/2-)","3.2 NS",4
"45K",45,"K","19",1424.3,3,"1/2,3/2,5/2(+)",NA,NA
"45K",45,"K","19",1473.9,3,NA,"0.7 NS",NA
"45K",45,"K","19",1639.15,7,NA,NA,NA
"45K",45,"K","19",1722.6,3,NA,NA,NA
"45K",45,"K","19",2188.22,8,NA,NA,NA
"45K",45,"K","19",2517,3,NA,NA,NA
"45K",45,"K","19",2568.7,4,NA,NA,NA
"45K",45,"K","19",2747.9,6,NA,NA,NA
"45K",45,"K","19",2786.6,6,NA,NA,NA
"45K",45,"K","19",3311.24,21,NA,NA,NA
"45K",45,"K","19",3398.3,6,NA,NA,NA
"45K",45,"K","19",3707.2,3,NA,NA,NA
"45K",45,"K","19",3996.62,13,NA,NA,NA
"45K",45,"K","19",4044,10,NA,NA,NA
"45K",45,"K","19",4357.3,4,NA,NA,NA
"45K",45,"K","19",4569.1,10,NA,NA,NA
"45CA",45,"CA","20",0,NA,"7/2-","162.61 D",9
"45CA",45,"CA","20",174.28,3,"5/2-",NA,NA
"45CA",45,"CA","20",1434.56,12,"3/2-",NA,NA
"45CA",45,"CA","20",1879.9,16,"3/2+",NA,NA
"45CA",45,"CA","20",1899.72,14,"3/2-",NA,NA
"45CA",45,"CA","20",2248.7,4,"1/2-",NA,NA
"45CA",45,"CA","20",2353.72,16,"1/2+,3/2+,5/2+","4.7 NS",11
"45CA",45,"CA","20",2392.13,16,"1/2+",NA,NA
"45CA",45,"CA","20",2523,4,"(3/2,5/2,7/2)",NA,NA
"45CA",45,"CA","20",2771.07,15,"1/2+,3/2+,5/2+",NA,NA
"45CA",45,"CA","20",2841,5,"3/2-",NA,NA
"45CA",45,"CA","20",2976.8,5,"5/2-",NA,NA
"45CA",45,"CA","20",3023.7,4,"1/2,3/2,5/2",NA,NA
"45CA",45,"CA","20",3294.5,3,"(3/2+,5/2+)",NA,NA
"45CA",45,"CA","20",3490.6,5,"3/2-,5/2+",NA,NA
"45CA",45,"CA","20",3654.1,5,"1/2,3/2,5/2",NA,NA
"45CA",45,"CA","20",3705,6,"1/2,3/2,5/2",NA,NA
"45SC",45,"SC","21",0,NA,"7/2-","STABLE",NA
"45SC",45,"SC","21",12.4,5,"3/2+","318 MS",7
"46AR",46,"AR","18",0,NA,"0+","8.4 S",6
"46K",46,"K","19",0,NA,"(2-)","105 S",10
"46K",46,"K","19",1944.3,9,"1+",NA,NA
"46CA",46,"CA","20",1345,NA,"2+",NA,NA
"46CA",46,"CA","20",2580,NA,"4+",NA,NA
"46CA",46,"CA","20",3630,NA,"3-",NA,NA
"46CA",46,"CA","20",4520,NA,NA,NA,NA
"46CA",46,"CA","20",5080,NA,NA,NA,NA
"46CA",46,"CA","20",6295,NA,NA,NA,NA
"46CA",46,"CA","20",6625,NA,NA,NA,NA
"46CA",46,"CA","20",1347,NA,"2+",NA,NA
"46CA",46,"CA","20",3016,NA,"2+",NA,NA
"46CA",46,"CA","20",3621,NA,"3-",NA,NA
"46CA",46,"CA","20",4454,NA,"(3-)",NA,NA
"46CA",46,"CA","20",5047,NA,"(2,3-)",NA,NA
"46TI",46,"TI","22",889.286,3,"2+","4.69 PS",34
"46TI",46,"TI","22",2009.846,5,"4+",NA,NA
"47K",47,"K","19",0,NA,"1/2+","17.50 S",24
"47K",47,"K","19",360,10,"3/2+",NA,NA
"47K",47,"K","19",2020,15,"(7/2-)",NA,NA
"47K",47,"K","19",3717.6,7,"(3/2-)",NA,NA
"47K",47,"K","19",3762.1,18,"(5/2-)",NA,NA
"47K",47,"K","19",5842.4,18,"(5/2-)",NA,NA
"47CA",47,"CA","20",2013.51,10,"3/2-",NA,NA
"47CA",47,"CA","20",2578.31,10,"3/2+",NA,NA
"47CA",47,"CA","20",2599.52,12,"1/2+",NA,NA
"47CA",47,"CA","20",4524.7,8,"(3/2+)",NA,NA
"47SC",47,"SC","21",0,NA,"7/2-","3.3492 D",6
"47SC",47,"SC","21",766.83,9,"(3/2)+","270 NS",12
"47SC",47,"SC","21",807.89,8,"3/2-",NA,NA
"47SC",47,"SC","21",1297.12,8,"5/2-",NA,NA
"47SC",47,"SC","21",1878.2,5,"9/2-",NA,NA
"47TI",47,"TI","22",0,NA,"5/2-","STABLE",NA
"47TI",47,"TI","22",159.381,15,"7/2-",NA,NA
"48CA",48,"CA","20",0,NA,"0+","1.9E19 Y",NA
"48CA",48,"CA","20",3831.72,6,"2+",NA,NA
"48CA",48,"CA","20",4284,NA,"0+",NA,NA
"48CA",48,"CA","20",4502.99,13,"4+",NA,NA
"48CA",48,"CA","20",4506.9,7,"3-",NA,NA
"48CA",48,"CA","20",4611.88,9,"3(+)",NA,NA
"48CA",48,"CA","20",5262,NA,"4(-)",NA,NA
"48CA",48,"CA","20",5369.59,8,"3-",NA,NA
"48CA",48,"CA","20",6614.2,5,"1(-)",NA,NA
"48CA",48,"CA","20",6685.25,10,"2(-)",NA,NA
"48CA",48,"CA","20",6895.09,9,"(2-)",NA,NA
"48CA",48,"CA","20",7301.5,5,"(1-)",NA,NA
"48CA",48,"CA","20",7400.87,11,"(2-)",NA,NA
"48CA",48,"CA","20",7407.3,5,"(1,2,3)",NA,NA
"48CA",48,"CA","20",7658,NA,"3-",NA,NA
"48CA",48,"CA","20",8391,NA,"1-",NA,NA
"48CA",48,"CA","20",8467,NA,"(1,2,3)",NA,NA
"48CA",48,"CA","20",8531,NA,"(1,2,3)",NA,NA
"48CA",48,"CA","20",8967,NA,"(1,2,3)",NA,NA
"48CA",48,"CA","20",9301,NA,"(2+)&1-",NA,NA
"48CA",48,"CA","20",9985,NA,"4+",NA,NA
"48CA",48,"CA","20",10077,NA,"(4)+&(3)-",NA,NA
"48CA",48,"CA","20",10123,NA,"1-",NA,NA
"48CA",48,"CA","20",10180,NA,"3-",NA,NA
"48CA",48,"CA","20",10240,NA,NA,NA,NA
"48CA",48,"CA","20",10269,NA,"(-)",NA,NA
"48CA",48,"CA","20",10354,NA,"(1+,2+)",NA,NA
"48CA",48,"CA","20",10378,NA,"(2)+",NA,NA
"48CA",48,"CA","20",10614,NA,"(-)",NA,NA
"48CA",48,"CA","20",10662,NA,"(3)-",NA,NA
"48CA",48,"CA","20",10826,NA,"3-",NA,NA
"48CA",48,"CA","20",10917,NA,"(3)-",NA,NA
"48CA",48,"CA","20",11032,NA,"(-)",NA,NA
"48TI",48,"TI","22",3333.208,20,"6+",NA,NA
"48TI",48,"TI","22",3508.569,20,"6+",NA,NA
"49CA",49,"CA","20",0,NA,"3/2-","8.718 M",6
"49CA",49,"CA","20",2023,5,"1/2-",NA,NA
"49CA",49,"CA","20",3585,8,"5/2-",NA,NA
"49CA",49,"CA","20",4072,1,"3/2-",NA,NA
"49CA",49,"CA","20",4272,1,"1/2-",NA,NA
"49CA",49,"CA","20",5300,1,"1/2",NA,NA
"49CA",49,"CA","20",5590,2,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",5710,2,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",6330,2,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",6370,3,"(5/2+)",NA,NA
"49CA",49,"CA","20",6550,3,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",6690,3,"5/2+",NA,NA
"49CA",49,"CA","20",6900,3,"5/2+",NA,NA
"49CA",49,"CA","20",7060,4,"5/2+",NA,NA
"49CA",49,"CA","20",7280,5,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",7420,5,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",7590,6,"(1/2,3/2,5/2)",NA,NA
"49CA",49,"CA","20",7800,7,"(1/2,3/2,5/2)",NA,NA
"49CA",49,"CA","20",8140,7,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",8390,8,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",8670,9,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",9100,NA,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",9280,10,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",9580,11,"(1/2+,3/2+,5/2+)",NA,NA
"49CA",49,"CA","20",10100,13,"(1/2+,3/2+,5/2+)",NA,NA
"49SC",49,"SC","21",0,NA,"7/2-","57.18 M",13
"49SC",49,"SC","21",2228.6,3,"1/2+",NA,NA
"49SC",49,"SC","21",2371.9,3,"3/2+",NA,NA
"49SC",49,"SC","21",3084.52,10,"3/2-",NA,NA
"49SC",49,"SC","21",3516.7,5,"3/2-",NA,NA
"49SC",49,"SC","21",4072.07,10,"5/2-",NA,NA
"49SC",49,"SC","21",4332.2,10,"5/2-",NA,NA
"49SC",49,"SC","21",4493.44,22,"1/2-",NA,NA
"49SC",49,"SC","21",4714.8,8,"1/2-,3/2-",NA,NA
"49SC",49,"SC","21",4738.45,20,"5/2-",NA,NA
"49TI",49,"TI","22",0,NA,"7/2-",NA,NA
"49TI",49,"TI","22",1622.6,6,"(5/2)-",NA,NA
"49TI",49,"TI","22",1761.9,3,"5/2-",NA,NA
"50CA",50,"CA","20",0,NA,"0+",NA,NA
"50CA",50,"CA","20",1026.9,4,"2+",NA,NA
"50CA",50,"CA","20",3002.3,6,"(2+)",NA,NA
"50CA",50,"CA","20",3531.9,4,"(1,2+)",NA,NA
"50CA",50,"CA","20",4035.9,4,"(1,2+)",NA,NA
"50CA",50,"CA","20",4476.1,6,"(0+)",NA,NA
"50CA",50,"CA","20",4886.3,5,"(1,2+)",NA,NA
"50CA",50,"CA","20",6508,12,NA,NA,NA
"50CA",50,"CA","20",7030,4,NA,NA,NA
"50CA",50,"CA","20",7260,5,NA,NA,NA
"50CA",50,"CA","20",7300,5,NA,NA,NA
"50CA",50,"CA","20",7610,7,NA,NA,NA
"50CA",50,"CA","20",7990,9,NA,NA,NA
"50CA",50,"CA","20",8240,10,NA,NA,NA
"50CA",50,"CA","20",8800,12,NA,NA,NA
"50CA",50,"CA","20",9230,13,NA,NA,NA
"50CA",50,"CA","20",9770,14,NA,NA,NA
"50CA",50,"CA","20",10430,15,NA,NA,NA
"50CA",50,"CA","20",10540,16,NA,NA,NA
"50CA",50,"CA","20",11050,17,NA,NA,NA
"50CA",50,"CA","20",11470,17,NA,NA,NA
"50SC",50,"SC","21",1847.772,20,"1+","10 NS",NA
"50TI",50,"TI","22",1553.794,8,"2+",NA,NA
