"Key","M","El","Z","E","DE","J","Thalf","DThalf"
"31CL",31,"CL",0,12314,5," 5/2+             ","          ",NA
"31CL",31,"CL",0,12539,30," (3/2,5/2,7/2)+   ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"32S",32,"S",0,0,NA," 0+               ","          ",NA
"32S",32,"S",0,2230.5,15," 2+               ","          ",NA
"32S",32,"S",0,3778.7,25," 0+               ","          ",NA
"32S",32,"S",0,4281.5,15," 2+               ","          ",NA
"32S",32,"S",0,4694.2,15," 1+               ","          ",NA
"32S",32,"S",0,5548.7,20," 2+               ","          ",NA
"32S",32,"S",0,6664,25," 2+               ","          ",NA
"32S",32,"S",0,7000.5,25," 1+               ","          ",NA
"32S",32,"S",0,7112,4," 2+               ","          ",NA
"32S",32,"S",0,7194,3," 1+               ","          ",NA
"32S",32,"S",0,8693,NA," 2+               ","          ",NA
"32S",32,"S",0,8861,NA," 2+               ","          ",NA
"32S",32,"S",0,9232,NA," 1-               ","          ",NA
"32S",32,"S",0,9464,NA," 2+               ","          ",NA
"32S",32,"S",0,9651,NA," 2+               ","          ",NA
"32S",32,"S",0,9711,NA," 2+               ","          ",NA
"32S",32,"S",0,9888,NA," 1+               ","          ",NA
"32S",32,"S",0,9950,NA," 1-               ","          ",NA
"32S",32,"S",0,9984,NA," 0+               ","          ",NA
"32S",32,"S",0,10232,NA," 1+               ","          ",NA
"32S",32,"S",0,10290,NA," 2                ","          ",NA
"32S",32,"S",0,10460,NA,"                  ","          ",NA
"32S",32,"S",0,10532,NA," 2+               ","          ",NA
"32S",32,"S",0,10781,NA," 2+               ","          ",NA
"32S",32,"S",0,10793,NA," 2+               ","          ",NA
"32S",32,"S",0,11064,NA," 2+               ","          ",NA
"32CL",32,"CL",0,0,NA,"1+                ","298 MS    ",1
"32CL",32,"CL",0,1168.55,13," 1+               ","          ",NA
"32CL",32,"CL",0,2210.2,11," (1+)             ","          ",NA
"32CL",32,"CL",0,3772,5,"   1+             ","  3 KEV   ",2
"32CL",32,"CL",0,4087,5,"                  "," 17 KEV   ",2
"32CL",32,"CL",0,4167,20,"   1+             ","  35 KEV  ",20
"32CL",32,"CL",0,4439,20,"    1+            ","          ",NA
"32CL",32,"CL",0,4796,10,"    (1+)          ","          ",NA
"32CL",32,"CL",0,5046.3,3,"    0+            "," 20 EV    ",5
"32CL",32,"CL",0,5302,5,"    1+            ","          ",NA
"32CL",32,"CL",0,5427,5,"    1+            ","          ",NA
"32CL",32,"CL",0,5695,5,"    1+            "," 25 KEV   ",15
"32CL",32,"CL",0,5794,5,"    1+            ","          ",NA
"32CL",32,"CL",0,6063,5,"    1+            ","          ",NA
"32CL",32,"CL",0,6259,8,"    1+            ","          ",NA
"32CL",32,"CL",0,6528,5,"    1+            ","          ",NA
"32CL",32,"CL",0,6599,5,"     1+           ","          ",NA
"32CL",32,"CL",0,6738,5,"     1+           ","          ",NA
"32CL",32,"CL",0,7330,5,"     1+           ","  20 KEV  ",10
"32CL",32,"CL",0,7467,10,"     1+           ","  15 KEV  ",NA
"32CL",32,"CL",0,7507,5,"                  ","          ",NA
"32CL",32,"CL",0,7608,5,"     1+           ","          ",NA
"32CL",32,"CL",0,7861,8,"     1+           ","          ",NA
"32CL",32,"CL",0,8186,10,"     1+           ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"33S",33,"S",0,0,NA,"3/2+              ","          ",NA
"33S",33,"S",0,840.9,5," 1/2+             ","          ",NA
"33S",33,"S",0,1966.6,7," 5/2+             ","          ",NA
"33S",33,"S",0,2312.7,7," 3/2+             ","          ",NA
"33S",33,"S",0,2867.5,7," 5/2+             ","          ",NA
"33S",33,"S",0,3832,8," 5/2+             ","          ",NA
"33S",33,"S",0,3935.2,8," 3/2+             ","          ",NA
"33S",33,"S",0,4053.2,8," 1/2+             ","          ",NA
"33S",33,"S",0,4144.3,10," (3/2+,5/2)       ","          ",NA
"33S",33,"S",0,4375.5,8," 1/2+             ","          ",NA
"33S",33,"S",0,4424.7,8," (1/2+,3/2)       ","          ",NA
"33S",33,"S",0,4746.3,8," (1/2,3/2,5/2+)   ","          ",NA
"33CL",33,"CL",0,0,NA,"3/2+              "," 2.511 S  ",3
"33CL",33,"CL",0,810.63,20,"1/2+              ","          ",NA
"33CL",33,"CL",0,2352.3,4," 3/2+             ","          ",NA
"33CL",33,"CL",0,3971,1," 3/2+             ","2 KEV     ",NA
"33CL",33,"CL",0,4113,2," 3/2(+)           ","3 KEV     ",NA
"33CL",33,"CL",0,4441,2,"1/2+              ","2 KEV     ",1
"33CL",33,"CL",0,4466,2,"3/2+              ","2 KEV     ",NA
"33CL",33,"CL",0,4835,2,"3/2+              ","2 KEV     ",NA
"33CL",33,"CL",0,5106,2,"3/2+              ","10 KEV    ",NA
"33CL",33,"CL",0,5300,2,"(3/2)+            ","10 KEV    ",NA
"33CL",33,"CL",0,5548,1,"1/2+              ","0.8 KEV   ",NA
"33CL",33,"CL",0,5732,3,"1/2+              ","30 KEV    ",10
"33CL",33,"CL",0,5869,3,"1/2+,3/2+         ","1.4 KEV   ",5
"33CL",33,"CL",0,6255,2," 1/2+             ","2 KEV     ",1
"33CL",33,"CL",0,6314,2,"1/2,3/2           ","          ",NA
"33CL",33,"CL",0,6593,5," 1/2,3/2          ","          ",NA
"33CL",33,"CL",0,6949,2,"1/2+,3/2+         ","          ",NA
"33CL",33,"CL",0,7142,5,"  1/2,3/2         ","          ",NA
"33CL",33,"CL",0,7289,4,"(3/2)+            ","10 KEV    ",5
"33CL",33,"CL",0,7404,10," 1/2,3/2          ","          ",NA
"33CL",33,"CL",0,7482,2," 1/2+             ","6.5 KEV   ",20
"33CL",33,"CL",0,7540,4,"1/2+,3/2+         ","4 KEV     ",NA
"33CL",33,"CL",0,7551,2,"1/2+,3/2+         ","10 KEV    ",NA
"33CL",33,"CL",0,7667,4,"1/2+,3/2+         ","8 KEV     ",4
"33CL",33,"CL",0,7765,3,"(1/2)+            ","10 KEV    ",6
"33CL",33,"CL",0,8077,3,"1/2+,3/2+         ","34 KEV    ",6
"33CL",33,"CL",0,8130,3," 1/2+,3/2+        ","          ",NA
"33CL",33,"CL",0,8183,3," (1/2)+           ","22 KEV    ",6
"33CL",33,"CL",0,8316,6," 1/2+,3/2+        ","          ",NA
"33CL",33,"CL",0,8490,6," (1/2)+           ","          ",NA
"33CL",33,"CL",0,8558,5," (3/2)+           ","          ",NA
"33CL",33,"CL",0,8813,8," 1/2,3/2          ","          ",NA
"33CL",33,"CL",0,8849,5," 1/2+,3/2+        ","          ",NA
"33CL",33,"CL",0,8864,10,"                  ","          ",NA
"33CL",33,"CL",0,8964,8," (1/2)+           ","          ",NA
"33CL",33,"CL",0,9117,5," (3/2)+           ","          ",NA
"33CL",33,"CL",0,9154,6," (3/2)+           ","          ",NA
"33CL",33,"CL",0,9193,9," 1/2+,3/2+        ","          ",NA
"33CL",33,"CL",0,9350,50,"                  ","          ",NA
"33CL",33,"CL",0,9450,50,"                  ","          ",NA
"33CL",33,"CL",0,9550,50,"                  ","          ",NA
"33CL",33,"CL",0,9583,6," 1/2+,3/2+        ","          ",NA
"33CL",33,"CL",0,9650,50,"                  ","          ",NA
"33CL",33,"CL",0,9750,50,"                  ","          ",NA
"33CL",33,"CL",0,9850,50,"                  ","          ",NA
"33CL",33,"CL",0,9950,50,"                  ","          ",NA
"33CL",33,"CL",0,10250,25,"                  ","          ",NA
"33CL",33,"CL",0,11000,50,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"34S",34,"S",0,0,NA,"0+                "," STABLE   ",NA
"34S",34,"S",0,2127.564,13,"2+                ","          ",NA
"34S",34,"S",0,3304.212,13,"2+                ","          ",NA
"34S",34,"S",0,4114.813,23,"2+                ","          ",NA
"34S",34,"S",0,4688.98,5,"4+                ","          ",NA
"34S",34,"S",0,4876.839,24,"3+                ","          ",NA
"34CL",34,"CL",0,0,NA,"0+                ","1.5266 S  ",4
"34CL",34,"CL",0,460.8,10,"1+                ","5.2 PS    ",4
"34CL",34,"CL",0,665.8,10,"1+                "," 9.2 PS   ",4
"34CL",34,"CL",0,2579.5,14,"1+                ","33 FS     ",8
"34CL",34,"CL",0,3129.2,10,"1+                ","1.9 FS    ",13
"0",0,NA,0,0,0,"0","0",0
"35CL",35,"CL",0,0,NA,"3/2+              ","STABLE    ",NA
"35CL",35,"CL",0,1219.22,17,"1/2+              ","          ",NA
"35CL",35,"CL",0,1763.11,16,"5/2+              ","          ",NA
"35CL",35,"CL",0,2645.2,8,"3/2+              ","          ",NA
"35CL",35,"CL",0,2693.85,15,"3/2+              ","          ",NA
"35CL",35,"CL",0,3002.3,4,"5/2+              ","          ",NA
"35CL",35,"CL",0,3918.3,7,"3/2+              ","          ",NA
"35CL",35,"CL",0,3967.7,4,"1/2+              ","          ",NA
"35CL",35,"CL",0,4624.5,6,"  (3/2,5/2+)      ","          ",NA
"35AR",35,"AR",0,0,NA," 3/2+             ","          ",NA
"35AR",35,"AR",0,1184.01,25," 1/2+             ","          ",NA
"35AR",35,"AR",0,1750.7,3,"  (5/2)+          ","          ",NA
"35AR",35,"AR",0,2638,3," 3/2+,5/2+        ","          ",NA
"35AR",35,"AR",0,2982.79,12," 3/2+,5/2+        ","          ",NA
"35AR",35,"AR",0,4065,4," 1/2+,3/2+,5/2+   ","          ",NA
"35AR",35,"AR",0,4528.2,4," 1/2+,3/2+,5/2+   ","          ",NA
"35AR",35,"AR",0,4725.9,6," 1/2+             ","          ",NA
"35AR",35,"AR",0,4785.8,11,"  1/2+            ","          ",NA
"35AR",35,"AR",0,5572.66,15," 3/2+             ","          ",NA
"35AR",35,"AR",0,7510,20," 1/2+,3/2+,5/2+   ","          ",NA
"35AR",35,"AR",0,8395,20," 1/2+,3/2+,5/2+   ","          ",NA
"35K",35,"K",0,1553,5,"                  ","          ",NA
"35K",35,"K",0,3783,26,"                  ","          ",NA
"35K",35,"K",0,4020,37,"                  ","          ",NA
"35K",35,"K",0,4523,NA,"                  ","          ",NA
"35K",35,"K",0,4790,49,"                  ","          ",NA
"35K",35,"K",0,4983,13,"                  ","          ",NA
"35K",35,"K",0,5251,73,"                  ","          ",NA
"35K",35,"K",0,5495,NA,"                  ","          ",NA
"35K",35,"K",0,5536,49,"                  ","          ",NA
"35K",35,"K",0,5713,49,"                  ","          ",NA
"35K",35,"K",0,5718,NA,"                  ","          ",NA
"35K",35,"K",0,5867,38,"                  ","          ",NA
"35K",35,"K",0,6092,62,"                  ","          ",NA
"35K",35,"K",0,6301,NA,"                  ","          ",NA
"35K",35,"K",0,6336,73,"                  ","          ",NA
"35K",35,"K",0,7816,NA,"                  ","          ",NA
"35K",35,"K",0,9169,23,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"36S",36,"S",0,0,NA," 0+               ","          ",NA
"36AR",36,"AR",0,1970.84,22,"   2+             ","          ",NA
"36AR",36,"AR",0,4441.54,20,"  2+              ","          ",NA
"36AR",36,"AR",0,4950.4,9,"  2+              ","          ",NA
"36AR",36,"AR",0,4977.6,11,"  2-              ","          ",NA
"36AR",36,"AR",0,6612.12,20,"  2+              ","          ",NA
"36AR",36,"AR",0,6731,5,"  1+,2+           ","          ",NA
"36AR",36,"AR",0,6867.5,12," (1+,2+)          ","          ",NA
"36AR",36,"AR",0,7140.9,5,"  3+              ","          ",NA
"36AR",36,"AR",0,7178,4,"  (1,2)+          ","          ",NA
"36AR",36,"AR",0,7338.7,4,"  3+              ","          ",NA
"36AR",36,"AR",0,7709.3,5,"  1+              ","          ",NA
"36AR",36,"AR",0,7971.4,7,"  1+,2+           ","          ",NA
"36AR",36,"AR",0,8133.6,14,"  1+              ","          ",NA
"36AR",36,"AR",0,8353,3," (1-,2+,3-)       ","          ",NA
"36AR",36,"AR",0,8398,3,"                  ","          ",NA
"36AR",36,"AR",0,8556.6,6,"  2+              ","          ",NA
"36AR",36,"AR",0,8850,3,"                  ","          ",NA
"36AR",36,"AR",0,8909,3," 2+               ","          ",NA
"36AR",36,"AR",0,9023.3,11,"  2               ","          ",NA
"36AR",36,"AR",0,9147.9,13,"  (2+,3-)         ","          ",NA
"36AR",36,"AR",0,9219.7,12,"  1+              ","          ",NA
"36AR",36,"AR",0,9363,3," 1-               ","          ",NA
"36AR",36,"AR",0,9383.2,10," (2+,3,4+)        ","          ",NA
"36AR",36,"AR",0,9469,3," 1-,2+            ","          ",NA
"36AR",36,"AR",0,9503.3,11,"  (2,3)           ","          ",NA
"36AR",36,"AR",0,9709.2,13,"  (1-,2+)         ","          ",NA
"36AR",36,"AR",0,9740,11,"  3-              ","          ",NA
"36AR",36,"AR",0,9815.6,20,"  (1,2,3-)        ","          ",NA
"36AR",36,"AR",0,9879.6,7," 2+,3+            ","          ",NA
"36AR",36,"AR",0,9956.9,22,"  (1,2+)          ","          ",NA
"36AR",36,"AR",0,9996,4,"                  ","          ",NA
"36AR",36,"AR",0,10081,10,"  (1-,2,3)        ","          ",NA
"36AR",36,"AR",0,10208,3,"                  ","          ",NA
"36AR",36,"AR",0,10329,3," 2+               ","          ",NA
"36AR",36,"AR",0,10449,3,"                  ","          ",NA
"36AR",36,"AR",0,10563,3," 3-               ","          ",NA
"36AR",36,"AR",0,10599,3," 3-               ","          ",NA
"36AR",36,"AR",0,10614,10," 1+,2+,3+         ","          ",NA
"36AR",36,"AR",0,10706,4,"(0+,1-,2+)        ","          ",NA
"36AR",36,"AR",0,10858,3," 3-               ","          ",NA
"36AR",36,"AR",0,10972,4," 1,2              ","          ",NA
"36AR",36,"AR",0,11056,3," 1+,2+,3+         ","          ",NA
"36AR",36,"AR",0,11236,4," 1+,2+,3+         ","          ",NA
"36AR",36,"AR",0,11640,20,"  1+,2+,3+        ","          ",NA
"36K",36,"K",0,1112.4,4," 1+               ","          ",NA
"36K",36,"K",0,1618.6,7," 1+               ","          ",NA
"36K",36,"K",0,3357,22," 1+               ","          ",NA
"36K",36,"K",0,4281.9,8," 0+               ","          ",NA
"36K",36,"K",0,4450,22," 1+               ","          ",NA
"36K",36,"K",0,4658,36," 1+               ","          ",NA
"36K",36,"K",0,5243,22,"                  ","          ",NA
"36K",36,"K",0,5754,69,"                  ","          ",NA
"36K",36,"K",0,5926,45," 1+               ","          ",NA
"36K",36,"K",0,6787,69," 1+               ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"37CL",37,"CL",0,0,NA,"3/2+              ","STABLE    ",NA
"37AR",37,"AR",0,0,NA,"3/2+              ","          ",NA
"37AR",37,"AR",0,1409.82,9,"1/2+              ","          ",NA
"37AR",37,"AR",0,1611.26,9,"7/2-              ","          ",NA
"37AR",37,"AR",0,2490.1,3," 3/2-             ","          ",NA
"37AR",37,"AR",0,2796.11,9," 5/2+             ","          ",NA
"37AR",37,"AR",0,3169.8,3," 5/2+             ","          ",NA
"37AR",37,"AR",0,3601.7,4," 3/2+             ","          ",NA
"37AR",37,"AR",0,3937.9,5," 3/2+             ","          ",NA
"37K",37,"K",0,0,NA,"   3/2+           ","  1.225 S ",7
"37K",37,"K",0,1370.9,2," 1/2+             ","          ",NA
"37K",37,"K",0,2750.5,2," 5/2+             ","1.52 FS   ",14
"37K",37,"K",0,3239.5,2,"  5/2+            ","97 FS     ",28
"37K",37,"K",0,3622.8,20,"  3/2+            ","          ",NA
"37K",37,"K",0,3839,3,"(1/2,3/2,5/2)+    ","          ",NA
"37K",37,"K",0,3853,3,"(1/2,3/2,5/2)     ","          ",NA
"37K",37,"K",0,4192,9,"  (1/2,3/2,5/2)   ","          ",NA
"37K",37,"K",0,4414.7,24," (1/2,3/2,5/2)+   ","          ",NA
"37K",37,"K",0,4496,3," 1/2+             ","          ",NA
"37K",37,"K",0,5017,4," 3/2+             ","          ",NA
"37K",37,"K",0,5050,3,"  3/2+            ","          ",NA
"37K",37,"K",0,5120,3," 1/2+             ","          ",NA
"37K",37,"K",0,5323.3,19," (3/2,5/2)+       ","          ",NA
"37K",37,"K",0,5358,6,"  (1/2,3/2,5/2)   ","          ",NA
"37K",37,"K",0,5424.1,23,"  3/2+,5/2+       ","          ",NA
"37K",37,"K",0,5459,4,"  1/2+            ","          ",NA
"37K",37,"K",0,5479.8,21," 3/2+,5/2+        ","          ",NA
"37K",37,"K",0,5569,5," 5/2-             ","          ",NA
"37K",37,"K",0,5624.1,20," (1/2,3/2,5/2)+   ","          ",NA
"37K",37,"K",0,5713,4,"                  ","          ",NA
"37K",37,"K",0,5789,5," 3/2+             ","          ",NA
"37K",37,"K",0,5933,4," 5/2+             ","          ",NA
"37K",37,"K",0,6014.7,23," 5/2+             ","          ",NA
"37K",37,"K",0,6047,4,"  1/2-            ","          ",NA
"37K",37,"K",0,6092.4,23," 1/2+             ","          ",NA
"37K",37,"K",0,6274,5,"                  ","          ",NA
"37K",37,"K",0,6324,5," 5/2+             ","          ",NA
"37K",37,"K",0,6416,5," 1/2+             ","          ",NA
"37K",37,"K",0,6432,3," (1/2,3/2,5/2)+   ","          ",NA
"37K",37,"K",0,6543,5,"                  ","          ",NA
"37K",37,"K",0,6606,5," 3/2+             ","          ",NA
"37K",37,"K",0,6684,5,"(1/2+)            ","          ",NA
"37K",37,"K",0,6740,5," (1/2,3/2,5/2)    ","          ",NA
"37K",37,"K",0,6824,5," 1/2-             ","          ",NA
"37K",37,"K",0,6912,5,"                  ","          ",NA
"37K",37,"K",0,6974,5," 5/2+             ","          ",NA
"37K",37,"K",0,7071,3," (1/2,3/2,5/2)+   ","          ",NA
"37K",37,"K",0,7183,3," 5/2+             ","          ",NA
"37K",37,"K",0,7240,5," 3/2+             ","          ",NA
"37K",37,"K",0,7370,3," 5/2+             ","          ",NA
"37K",37,"K",0,7473.8,18," 5/2+             ","          ",NA
"37K",37,"K",0,7542,3," 3/2+             ","          ",NA
"37K",37,"K",0,7634,3," 5/2+             ","          ",NA
"37K",37,"K",0,7662,5," 3/2+             ","          ",NA
"37K",37,"K",0,7807,4," (1/2,3/2,5/2)+   ","          ",NA
"37K",37,"K",0,7835,4," (1/2,3/2,5/2)+   ","          ",NA
"37K",37,"K",0,8029,5," (1/2,3/2,5/2)+   ","          ",NA
"37K",37,"K",0,8273,5," (1/2,3/2,5/2)+   ","          ",NA
"37K",37,"K",0,8314,5," (1/2,3/2,5/2)+   ","          ",NA
"37K",37,"K",0,8378,5," (1/2,3/2,5/2)    ","          ",NA
"37K",37,"K",0,8429,5," (1/2,3/2,5/2)    ","          ",NA
"37K",37,"K",0,8486,5," (1/2,3/2,5/2)+   ","          ",NA
"37K",37,"K",0,8525,5," (1/2,3/2,5/2)    ","          ",NA
"37K",37,"K",0,8605,5," (1/2,3/2,5/2)    ","          ",NA
"37K",37,"K",0,8653,5," (1/2,3/2,5/2)    ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"38AR",38,"AR",0,0,NA," 0+               ","          ",NA
"38AR",38,"AR",0,2167.5,3," 2+               ","          ",NA
"38AR",38,"AR",0,3810.224,18," 3-               ","          ",NA
"38AR",38,"AR",0,3936,5," 2+               ","          ",NA
"38AR",38,"AR",0,4565.4,NA,"      2+          ","          ",NA
"38AR",38,"AR",0,5157.3,NA,"      2+          ","          ",NA
"38AR",38,"AR",0,5349.5,NA,"      4+          ","          ",NA
"38AR",38,"AR",0,5552.2,NA,"      1+,2+       ","          ",NA
"38AR",38,"AR",0,0,NA," 0+               ","          ",NA
"38K",38,"K",0,130.4,3," 0+               ","923.9 MS  ",6
"38K",38,"K",0,458.4,6," 1+               ","          ",NA
"38K",38,"K",0,1698.2,5," 1+               ","          ",NA
"38K",38,"K",0,2993,NA," 0-               ","          ",NA
"38K",38,"K",0,3341.3,8," 1+               ","          ",NA
"38K",38,"K",0,3856.6,10," 1+               ","          ",NA
"38K",38,"K",0,3978.1,8," 1+               ","          ",NA
"38K",38,"K",0,4174.6,12," (1)+             ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"39K",39,"K",0,0,NA," 3/2+             ","          ",NA
"39K",39,"K",0,2522.34,26," 1/2+             ","          ",NA
"39K",39,"K",0,2814,NA," 7/2-             ","          ",NA
"39K",39,"K",0,3019,NA," 3/2-             ","          ",NA
"39K",39,"K",0,3598,NA," 9/2-             ","          ",NA
"39K",39,"K",0,3883,NA," 5/2-             ","          ",NA
"39K",39,"K",0,3939,NA," 3/2+             ","          ",NA
"39K",39,"K",0,3944,NA," 11/2-            ","          ",NA
"39K",39,"K",0,4082,NA," 3/2-             ","          ",NA
"39K",39,"K",0,4095,NA," 1/2+             ","          ",NA
"39K",39,"K",0,4126,NA," 7/2-             ","          ",NA
"39K",39,"K",0,4475,NA," (1/2,3/2)-       ","          ",NA
"39SC",39,"SC",0,8960,60," (3/2+)           ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"40AR",40,"AR",0,0,NA," 0+               ","STABLE    ",NA
